project_name,num_features,reduction_percentage,feature_names
DecisionTree_14_features_reduced_by_60_percent0,14,60,"DiffWalk, Sex, NoDocbcCost, BMI, HvyAlcoholConsump, GenHlth, MentHlth, Smoker, HighChol, Veggies, HighBP, Age, Fruits, AnyHealthcare"
DecisionTree_14_features_reduced_by_80_percent0,14,80,"DiffWalk, Sex, NoDocbcCost, BMI, HvyAlcoholConsump, GenHlth, MentHlth, Smoker, HighChol, Veggies, HighBP, Age, Fruits, AnyHealthcare"
DecisionTree_13_features_reduced_by_0_percent0,13,0,"Fruits, Income, PhysHlth, Education, HighBP, Sex, Stroke, HighChol, Smoker, DiffWalk, MentHlth, AnyHealthcare, PhysActivity"
DecisionTree_13_features_reduced_by_20_percent0,13,20,"Fruits, Income, PhysHlth, Education, HighBP, Sex, Stroke, HighChol, Smoker, DiffWalk, MentHlth, AnyHealthcare, PhysActivity"
DecisionTree_13_features_reduced_by_40_percent0,13,40,"Fruits, Income, PhysHlth, Education, HighBP, Sex, Stroke, HighChol, Smoker, DiffWalk, MentHlth, AnyHealthcare, PhysActivity"
DecisionTree_13_features_reduced_by_60_percent0,13,60,"Fruits, Income, PhysHlth, Education, HighBP, Sex, Stroke, HighChol, Smoker, DiffWalk, MentHlth, AnyHealthcare, PhysActivity"
DecisionTree_13_features_reduced_by_80_percent0,13,80,"Fruits, Income, PhysHlth, Education, HighBP, Sex, Stroke, HighChol, Smoker, DiffWalk, MentHlth, AnyHealthcare, PhysActivity"
DecisionTree_12_features_reduced_by_0_percent0,12,0,"Veggies, HighBP, HighChol, Age, Fruits, NoDocbcCost, AnyHealthcare, DiffWalk, Smoker, Income, Education, PhysHlth"
DecisionTree_12_features_reduced_by_20_percent0,12,20,"Veggies, HighBP, HighChol, Age, Fruits, NoDocbcCost, AnyHealthcare, DiffWalk, Smoker, Income, Education, PhysHlth"
DecisionTree_12_features_reduced_by_40_percent0,12,40,"Veggies, HighBP, HighChol, Age, Fruits, NoDocbcCost, AnyHealthcare, DiffWalk, Smoker, Income, Education, PhysHlth"
DecisionTree_12_features_reduced_by_60_percent0,12,60,"Veggies, HighBP, HighChol, Age, Fruits, NoDocbcCost, AnyHealthcare, DiffWalk, Smoker, Income, Education, PhysHlth"
DecisionTree_12_features_reduced_by_80_percent0,12,80,"Veggies, HighBP, HighChol, Age, Fruits, NoDocbcCost, AnyHealthcare, DiffWalk, Smoker, Income, Education, PhysHlth"
