project_name,num_features,reduction_percentage,feature_names
GaussianNB_17_features_reduced_by_40_percent1,17,40,"KidneyDisease, Smoking, Asthma, Diabetic, GenHealth, BMI, Sex, DiffWalking, PhysicalHealth, PhysicalActivity, AlcoholDrinking, Race, SleepTime, Stroke, AgeCategory, SkinCancer, MentalHealth"
GaussianNB_17_features_reduced_by_60_percent1,17,60,"KidneyDisease, Smoking, Asthma, Diabetic, GenHealth, BMI, Sex, DiffWalking, PhysicalHealth, PhysicalActivity, AlcoholDrinking, Race, SleepTime, Stroke, AgeCategory, SkinCancer, MentalHealth"
GaussianNB_17_features_reduced_by_80_percent1,17,80,"KidneyDisease, Smoking, Asthma, Diabetic, GenHealth, BMI, Sex, DiffWalking, PhysicalHealth, PhysicalActivity, AlcoholDrinking, Race, SleepTime, Stroke, AgeCategory, SkinCancer, MentalHealth"
GaussianNB_16_features_reduced_by_0_percent1,16,0,"DiffWalking, Sex, AgeCategory, KidneyDisease, PhysicalHealth, SkinCancer, Asthma, AlcoholDrinking, GenHealth, Smoking, Stroke, Diabetic, SleepTime, PhysicalActivity, BMI, Race"
GaussianNB_16_features_reduced_by_20_percent1,16,20,"DiffWalking, Sex, AgeCategory, KidneyDisease, PhysicalHealth, SkinCancer, Asthma, AlcoholDrinking, GenHealth, Smoking, Stroke, Diabetic, SleepTime, PhysicalActivity, BMI, Race"
GaussianNB_16_features_reduced_by_40_percent1,16,40,"DiffWalking, Sex, AgeCategory, KidneyDisease, PhysicalHealth, SkinCancer, Asthma, AlcoholDrinking, GenHealth, Smoking, Stroke, Diabetic, SleepTime, PhysicalActivity, BMI, Race"
GaussianNB_16_features_reduced_by_60_percent1,16,60,"DiffWalking, Sex, AgeCategory, KidneyDisease, PhysicalHealth, SkinCancer, Asthma, AlcoholDrinking, GenHealth, Smoking, Stroke, Diabetic, SleepTime, PhysicalActivity, BMI, Race"
GaussianNB_16_features_reduced_by_80_percent1,16,80,"DiffWalking, Sex, AgeCategory, KidneyDisease, PhysicalHealth, SkinCancer, Asthma, AlcoholDrinking, GenHealth, Smoking, Stroke, Diabetic, SleepTime, PhysicalActivity, BMI, Race"
GaussianNB_15_features_reduced_by_0_percent1,15,0,"Diabetic, Smoking, Asthma, DiffWalking, MentalHealth, SleepTime, PhysicalActivity, AgeCategory, Stroke, KidneyDisease, PhysicalHealth, Race, GenHealth, Sex, SkinCancer"
GaussianNB_15_features_reduced_by_20_percent1,15,20,"Diabetic, Smoking, Asthma, DiffWalking, MentalHealth, SleepTime, PhysicalActivity, AgeCategory, Stroke, KidneyDisease, PhysicalHealth, Race, GenHealth, Sex, SkinCancer"
GaussianNB_15_features_reduced_by_40_percent1,15,40,"Diabetic, Smoking, Asthma, DiffWalking, MentalHealth, SleepTime, PhysicalActivity, AgeCategory, Stroke, KidneyDisease, PhysicalHealth, Race, GenHealth, Sex, SkinCancer"
GaussianNB_15_features_reduced_by_60_percent1,15,60,"Diabetic, Smoking, Asthma, DiffWalking, MentalHealth, SleepTime, PhysicalActivity, AgeCategory, Stroke, KidneyDisease, PhysicalHealth, Race, GenHealth, Sex, SkinCancer"
GaussianNB_15_features_reduced_by_80_percent1,15,80,"Diabetic, Smoking, Asthma, DiffWalking, MentalHealth, SleepTime, PhysicalActivity, AgeCategory, Stroke, KidneyDisease, PhysicalHealth, Race, GenHealth, Sex, SkinCancer"
GaussianNB_14_features_reduced_by_0_percent1,14,0,"SkinCancer, DiffWalking, PhysicalActivity, GenHealth, Sex, SleepTime, KidneyDisease, Diabetic, Stroke, Asthma, PhysicalHealth, AgeCategory, Race, Smoking"
GaussianNB_14_features_reduced_by_20_percent1,14,20,"SkinCancer, DiffWalking, PhysicalActivity, GenHealth, Sex, SleepTime, KidneyDisease, Diabetic, Stroke, Asthma, PhysicalHealth, AgeCategory, Race, Smoking"
GaussianNB_14_features_reduced_by_40_percent1,14,40,"SkinCancer, DiffWalking, PhysicalActivity, GenHealth, Sex, SleepTime, KidneyDisease, Diabetic, Stroke, Asthma, PhysicalHealth, AgeCategory, Race, Smoking"
GaussianNB_14_features_reduced_by_60_percent1,14,60,"SkinCancer, DiffWalking, PhysicalActivity, GenHealth, Sex, SleepTime, KidneyDisease, Diabetic, Stroke, Asthma, PhysicalHealth, AgeCategory, Race, Smoking"
GaussianNB_14_features_reduced_by_80_percent1,14,80,"SkinCancer, DiffWalking, PhysicalActivity, GenHealth, Sex, SleepTime, KidneyDisease, Diabetic, Stroke, Asthma, PhysicalHealth, AgeCategory, Race, Smoking"
GaussianNB_13_features_reduced_by_0_percent1,13,0,"Diabetic, PhysicalHealth, Asthma, SleepTime, BMI, Race, Sex, Stroke, KidneyDisease, GenHealth, MentalHealth, Smoking, AlcoholDrinking"
GaussianNB_13_features_reduced_by_20_percent1,13,20,"Diabetic, PhysicalHealth, Asthma, SleepTime, BMI, Race, Sex, Stroke, KidneyDisease, GenHealth, MentalHealth, Smoking, AlcoholDrinking"
GaussianNB_13_features_reduced_by_40_percent1,13,40,"Diabetic, PhysicalHealth, Asthma, SleepTime, BMI, Race, Sex, Stroke, KidneyDisease, GenHealth, MentalHealth, Smoking, AlcoholDrinking"
GaussianNB_13_features_reduced_by_60_percent1,13,60,"Diabetic, PhysicalHealth, Asthma, SleepTime, BMI, Race, Sex, Stroke, KidneyDisease, GenHealth, MentalHealth, Smoking, AlcoholDrinking"
GaussianNB_13_features_reduced_by_80_percent1,13,80,"Diabetic, PhysicalHealth, Asthma, SleepTime, BMI, Race, Sex, Stroke, KidneyDisease, GenHealth, MentalHealth, Smoking, AlcoholDrinking"
GaussianNB_12_features_reduced_by_0_percent1,12,0,"AgeCategory, Asthma, BMI, PhysicalHealth, Diabetic, PhysicalActivity, Race, DiffWalking, MentalHealth, Smoking, SkinCancer, Stroke"
GaussianNB_12_features_reduced_by_20_percent1,12,20,"AgeCategory, Asthma, BMI, PhysicalHealth, Diabetic, PhysicalActivity, Race, DiffWalking, MentalHealth, Smoking, SkinCancer, Stroke"
GaussianNB_12_features_reduced_by_40_percent1,12,40,"AgeCategory, Asthma, BMI, PhysicalHealth, Diabetic, PhysicalActivity, Race, DiffWalking, MentalHealth, Smoking, SkinCancer, Stroke"
GaussianNB_12_features_reduced_by_60_percent1,12,60,"AgeCategory, Asthma, BMI, PhysicalHealth, Diabetic, PhysicalActivity, Race, DiffWalking, MentalHealth, Smoking, SkinCancer, Stroke"
GaussianNB_12_features_reduced_by_80_percent1,12,80,"AgeCategory, Asthma, BMI, PhysicalHealth, Diabetic, PhysicalActivity, Race, DiffWalking, MentalHealth, Smoking, SkinCancer, Stroke"
GaussianNB_11_features_reduced_by_0_percent1,11,0,"AgeCategory, AlcoholDrinking, DiffWalking, Stroke, Diabetic, GenHealth, SleepTime, Sex, KidneyDisease, PhysicalHealth, Race"
GaussianNB_11_features_reduced_by_20_percent1,11,20,"AgeCategory, AlcoholDrinking, DiffWalking, Stroke, Diabetic, GenHealth, SleepTime, Sex, KidneyDisease, PhysicalHealth, Race"
GaussianNB_11_features_reduced_by_40_percent1,11,40,"AgeCategory, AlcoholDrinking, DiffWalking, Stroke, Diabetic, GenHealth, SleepTime, Sex, KidneyDisease, PhysicalHealth, Race"
GaussianNB_11_features_reduced_by_60_percent1,11,60,"AgeCategory, AlcoholDrinking, DiffWalking, Stroke, Diabetic, GenHealth, SleepTime, Sex, KidneyDisease, PhysicalHealth, Race"
GaussianNB_11_features_reduced_by_80_percent1,11,80,"AgeCategory, AlcoholDrinking, DiffWalking, Stroke, Diabetic, GenHealth, SleepTime, Sex, KidneyDisease, PhysicalHealth, Race"
GaussianNB_10_features_reduced_by_0_percent1,10,0,"MentalHealth, BMI, Race, AgeCategory, PhysicalActivity, Asthma, Smoking, DiffWalking, AlcoholDrinking, Sex"
GaussianNB_10_features_reduced_by_20_percent1,10,20,"MentalHealth, BMI, Race, AgeCategory, PhysicalActivity, Asthma, Smoking, DiffWalking, AlcoholDrinking, Sex"
GaussianNB_10_features_reduced_by_40_percent1,10,40,"MentalHealth, BMI, Race, AgeCategory, PhysicalActivity, Asthma, Smoking, DiffWalking, AlcoholDrinking, Sex"
GaussianNB_10_features_reduced_by_60_percent1,10,60,"MentalHealth, BMI, Race, AgeCategory, PhysicalActivity, Asthma, Smoking, DiffWalking, AlcoholDrinking, Sex"
GaussianNB_10_features_reduced_by_80_percent1,10,80,"MentalHealth, BMI, Race, AgeCategory, PhysicalActivity, Asthma, Smoking, DiffWalking, AlcoholDrinking, Sex"
GaussianNB_9_features_reduced_by_0_percent1,9,0,"PhysicalActivity, PhysicalHealth, Race, Diabetic, Sex, SkinCancer, GenHealth, AlcoholDrinking, SleepTime"
GaussianNB_9_features_reduced_by_20_percent1,9,20,"PhysicalActivity, PhysicalHealth, Race, Diabetic, Sex, SkinCancer, GenHealth, AlcoholDrinking, SleepTime"
GaussianNB_9_features_reduced_by_40_percent1,9,40,"PhysicalActivity, PhysicalHealth, Race, Diabetic, Sex, SkinCancer, GenHealth, AlcoholDrinking, SleepTime"
GaussianNB_9_features_reduced_by_60_percent1,9,60,"PhysicalActivity, PhysicalHealth, Race, Diabetic, Sex, SkinCancer, GenHealth, AlcoholDrinking, SleepTime"
GaussianNB_9_features_reduced_by_80_percent1,9,80,"PhysicalActivity, PhysicalHealth, Race, Diabetic, Sex, SkinCancer, GenHealth, AlcoholDrinking, SleepTime"
GaussianNB_8_features_reduced_by_0_percent1,8,0,"Diabetic, Asthma, AgeCategory, Sex, KidneyDisease, SkinCancer, AlcoholDrinking, PhysicalActivity"
GaussianNB_8_features_reduced_by_20_percent1,8,20,"Diabetic, Asthma, AgeCategory, Sex, KidneyDisease, SkinCancer, AlcoholDrinking, PhysicalActivity"
GaussianNB_8_features_reduced_by_40_percent1,8,40,"Diabetic, Asthma, AgeCategory, Sex, KidneyDisease, SkinCancer, AlcoholDrinking, PhysicalActivity"
GaussianNB_8_features_reduced_by_60_percent1,8,60,"Diabetic, Asthma, AgeCategory, Sex, KidneyDisease, SkinCancer, AlcoholDrinking, PhysicalActivity"
GaussianNB_8_features_reduced_by_80_percent1,8,80,"Diabetic, Asthma, AgeCategory, Sex, KidneyDisease, SkinCancer, AlcoholDrinking, PhysicalActivity"
