project_name,num_features,reduction_percentage,feature_names
RandomForest_5_features_reduced_by_60_percent1,5,60,"SleepTime, Smoking, PhysicalHealth, Asthma, Diabetic"
RandomForest_5_features_reduced_by_80_percent1,5,80,"SleepTime, Smoking, PhysicalHealth, Asthma, Diabetic"
RandomForest_4_features_reduced_by_0_percent1,4,0,"SleepTime, AlcoholDrinking, GenHealth, Asthma"
RandomForest_4_features_reduced_by_20_percent1,4,20,"SleepTime, AlcoholDrinking, GenHealth, Asthma"
RandomForest_4_features_reduced_by_40_percent1,4,40,"SleepTime, AlcoholDrinking, GenHealth, Asthma"
RandomForest_4_features_reduced_by_60_percent1,4,60,"SleepTime, AlcoholDrinking, GenHealth, Asthma"
RandomForest_4_features_reduced_by_80_percent1,4,80,"SleepTime, AlcoholDrinking, GenHealth, Asthma"
RandomForest_3_features_reduced_by_0_percent1,3,0,"MentalHealth, KidneyDisease, AgeCategory"
RandomForest_3_features_reduced_by_20_percent1,3,20,"MentalHealth, KidneyDisease, AgeCategory"
RandomForest_3_features_reduced_by_40_percent1,3,40,"MentalHealth, KidneyDisease, AgeCategory"
RandomForest_3_features_reduced_by_60_percent1,3,60,"MentalHealth, KidneyDisease, AgeCategory"
RandomForest_3_features_reduced_by_80_percent1,3,80,"MentalHealth, KidneyDisease, AgeCategory"
RandomForest_2_features_reduced_by_0_percent1,2,0,"Diabetic, Smoking"
RandomForest_2_features_reduced_by_20_percent1,2,20,"Diabetic, Smoking"
RandomForest_2_features_reduced_by_40_percent1,2,40,"Diabetic, Smoking"
RandomForest_2_features_reduced_by_60_percent1,2,60,"Diabetic, Smoking"
RandomForest_2_features_reduced_by_80_percent1,2,80,"Diabetic, Smoking"
RandomForest_1_features_reduced_by_0_percent1,1,0,Asthma
RandomForest_1_features_reduced_by_20_percent1,1,20,Asthma
RandomForest_1_features_reduced_by_40_percent1,1,40,Asthma
RandomForest_1_features_reduced_by_60_percent1,1,60,Asthma
RandomForest_1_features_reduced_by_80_percent1,1,80,Asthma
RandomForest_17_features_reduced_by_0_percent2,17,0,"Smoking, Sex, PhysicalHealth, Asthma, GenHealth, DiffWalking, AgeCategory, AlcoholDrinking, MentalHealth, BMI, Diabetic, Race, KidneyDisease, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_17_features_reduced_by_20_percent2,17,20,"Smoking, Sex, PhysicalHealth, Asthma, GenHealth, DiffWalking, AgeCategory, AlcoholDrinking, MentalHealth, BMI, Diabetic, Race, KidneyDisease, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_17_features_reduced_by_40_percent2,17,40,"Smoking, Sex, PhysicalHealth, Asthma, GenHealth, DiffWalking, AgeCategory, AlcoholDrinking, MentalHealth, BMI, Diabetic, Race, KidneyDisease, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_17_features_reduced_by_60_percent2,17,60,"Smoking, Sex, PhysicalHealth, Asthma, GenHealth, DiffWalking, AgeCategory, AlcoholDrinking, MentalHealth, BMI, Diabetic, Race, KidneyDisease, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_17_features_reduced_by_80_percent2,17,80,"Smoking, Sex, PhysicalHealth, Asthma, GenHealth, DiffWalking, AgeCategory, AlcoholDrinking, MentalHealth, BMI, Diabetic, Race, KidneyDisease, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_16_features_reduced_by_0_percent2,16,0,"Diabetic, BMI, Race, SkinCancer, Asthma, MentalHealth, Sex, Stroke, SleepTime, GenHealth, KidneyDisease, DiffWalking, AgeCategory, PhysicalActivity, AlcoholDrinking, Smoking"
RandomForest_16_features_reduced_by_20_percent2,16,20,"Diabetic, BMI, Race, SkinCancer, Asthma, MentalHealth, Sex, Stroke, SleepTime, GenHealth, KidneyDisease, DiffWalking, AgeCategory, PhysicalActivity, AlcoholDrinking, Smoking"
RandomForest_16_features_reduced_by_40_percent2,16,40,"Diabetic, BMI, Race, SkinCancer, Asthma, MentalHealth, Sex, Stroke, SleepTime, GenHealth, KidneyDisease, DiffWalking, AgeCategory, PhysicalActivity, AlcoholDrinking, Smoking"
RandomForest_16_features_reduced_by_60_percent2,16,60,"Diabetic, BMI, Race, SkinCancer, Asthma, MentalHealth, Sex, Stroke, SleepTime, GenHealth, KidneyDisease, DiffWalking, AgeCategory, PhysicalActivity, AlcoholDrinking, Smoking"
RandomForest_16_features_reduced_by_80_percent2,16,80,"Diabetic, BMI, Race, SkinCancer, Asthma, MentalHealth, Sex, Stroke, SleepTime, GenHealth, KidneyDisease, DiffWalking, AgeCategory, PhysicalActivity, AlcoholDrinking, Smoking"
RandomForest_15_features_reduced_by_0_percent2,15,0,"KidneyDisease, Sex, SleepTime, AlcoholDrinking, Smoking, Race, DiffWalking, MentalHealth, PhysicalActivity, Asthma, Diabetic, GenHealth, AgeCategory, PhysicalHealth, SkinCancer"
RandomForest_15_features_reduced_by_20_percent2,15,20,"KidneyDisease, Sex, SleepTime, AlcoholDrinking, Smoking, Race, DiffWalking, MentalHealth, PhysicalActivity, Asthma, Diabetic, GenHealth, AgeCategory, PhysicalHealth, SkinCancer"
RandomForest_15_features_reduced_by_40_percent2,15,40,"KidneyDisease, Sex, SleepTime, AlcoholDrinking, Smoking, Race, DiffWalking, MentalHealth, PhysicalActivity, Asthma, Diabetic, GenHealth, AgeCategory, PhysicalHealth, SkinCancer"
RandomForest_15_features_reduced_by_60_percent2,15,60,"KidneyDisease, Sex, SleepTime, AlcoholDrinking, Smoking, Race, DiffWalking, MentalHealth, PhysicalActivity, Asthma, Diabetic, GenHealth, AgeCategory, PhysicalHealth, SkinCancer"
RandomForest_15_features_reduced_by_80_percent2,15,80,"KidneyDisease, Sex, SleepTime, AlcoholDrinking, Smoking, Race, DiffWalking, MentalHealth, PhysicalActivity, Asthma, Diabetic, GenHealth, AgeCategory, PhysicalHealth, SkinCancer"
RandomForest_14_features_reduced_by_0_percent2,14,0,"SleepTime, Asthma, PhysicalHealth, GenHealth, Race, PhysicalActivity, BMI, KidneyDisease, Sex, MentalHealth, SkinCancer, Diabetic, DiffWalking, AlcoholDrinking"
RandomForest_14_features_reduced_by_20_percent2,14,20,"SleepTime, Asthma, PhysicalHealth, GenHealth, Race, PhysicalActivity, BMI, KidneyDisease, Sex, MentalHealth, SkinCancer, Diabetic, DiffWalking, AlcoholDrinking"
RandomForest_14_features_reduced_by_40_percent2,14,40,"SleepTime, Asthma, PhysicalHealth, GenHealth, Race, PhysicalActivity, BMI, KidneyDisease, Sex, MentalHealth, SkinCancer, Diabetic, DiffWalking, AlcoholDrinking"
RandomForest_14_features_reduced_by_60_percent2,14,60,"SleepTime, Asthma, PhysicalHealth, GenHealth, Race, PhysicalActivity, BMI, KidneyDisease, Sex, MentalHealth, SkinCancer, Diabetic, DiffWalking, AlcoholDrinking"
RandomForest_14_features_reduced_by_80_percent2,14,80,"SleepTime, Asthma, PhysicalHealth, GenHealth, Race, PhysicalActivity, BMI, KidneyDisease, Sex, MentalHealth, SkinCancer, Diabetic, DiffWalking, AlcoholDrinking"
RandomForest_13_features_reduced_by_0_percent2,13,0,"Asthma, Race, Diabetic, PhysicalActivity, SkinCancer, SleepTime, Sex, AlcoholDrinking, Stroke, AgeCategory, MentalHealth, BMI, DiffWalking"
RandomForest_13_features_reduced_by_20_percent2,13,20,"Asthma, Race, Diabetic, PhysicalActivity, SkinCancer, SleepTime, Sex, AlcoholDrinking, Stroke, AgeCategory, MentalHealth, BMI, DiffWalking"
RandomForest_13_features_reduced_by_40_percent2,13,40,"Asthma, Race, Diabetic, PhysicalActivity, SkinCancer, SleepTime, Sex, AlcoholDrinking, Stroke, AgeCategory, MentalHealth, BMI, DiffWalking"
RandomForest_13_features_reduced_by_60_percent2,13,60,"Asthma, Race, Diabetic, PhysicalActivity, SkinCancer, SleepTime, Sex, AlcoholDrinking, Stroke, AgeCategory, MentalHealth, BMI, DiffWalking"
RandomForest_13_features_reduced_by_80_percent2,13,80,"Asthma, Race, Diabetic, PhysicalActivity, SkinCancer, SleepTime, Sex, AlcoholDrinking, Stroke, AgeCategory, MentalHealth, BMI, DiffWalking"
RandomForest_12_features_reduced_by_0_percent2,12,0,"AlcoholDrinking, GenHealth, Smoking, SleepTime, SkinCancer, BMI, KidneyDisease, AgeCategory, DiffWalking, Sex, Diabetic, Asthma"
RandomForest_12_features_reduced_by_20_percent2,12,20,"AlcoholDrinking, GenHealth, Smoking, SleepTime, SkinCancer, BMI, KidneyDisease, AgeCategory, DiffWalking, Sex, Diabetic, Asthma"
RandomForest_12_features_reduced_by_40_percent2,12,40,"AlcoholDrinking, GenHealth, Smoking, SleepTime, SkinCancer, BMI, KidneyDisease, AgeCategory, DiffWalking, Sex, Diabetic, Asthma"
RandomForest_12_features_reduced_by_60_percent2,12,60,"AlcoholDrinking, GenHealth, Smoking, SleepTime, SkinCancer, BMI, KidneyDisease, AgeCategory, DiffWalking, Sex, Diabetic, Asthma"
RandomForest_12_features_reduced_by_80_percent2,12,80,"AlcoholDrinking, GenHealth, Smoking, SleepTime, SkinCancer, BMI, KidneyDisease, AgeCategory, DiffWalking, Sex, Diabetic, Asthma"
RandomForest_11_features_reduced_by_0_percent2,11,0,"Asthma, GenHealth, MentalHealth, Diabetic, SleepTime, DiffWalking, Race, AlcoholDrinking, Smoking, BMI, AgeCategory"
RandomForest_11_features_reduced_by_20_percent2,11,20,"Asthma, GenHealth, MentalHealth, Diabetic, SleepTime, DiffWalking, Race, AlcoholDrinking, Smoking, BMI, AgeCategory"
RandomForest_11_features_reduced_by_40_percent2,11,40,"Asthma, GenHealth, MentalHealth, Diabetic, SleepTime, DiffWalking, Race, AlcoholDrinking, Smoking, BMI, AgeCategory"
RandomForest_11_features_reduced_by_60_percent2,11,60,"Asthma, GenHealth, MentalHealth, Diabetic, SleepTime, DiffWalking, Race, AlcoholDrinking, Smoking, BMI, AgeCategory"
RandomForest_11_features_reduced_by_80_percent2,11,80,"Asthma, GenHealth, MentalHealth, Diabetic, SleepTime, DiffWalking, Race, AlcoholDrinking, Smoking, BMI, AgeCategory"
RandomForest_10_features_reduced_by_0_percent2,10,0,"Sex, Diabetic, AgeCategory, DiffWalking, AlcoholDrinking, SkinCancer, Smoking, Asthma, PhysicalHealth, SleepTime"
RandomForest_10_features_reduced_by_20_percent2,10,20,"Sex, Diabetic, AgeCategory, DiffWalking, AlcoholDrinking, SkinCancer, Smoking, Asthma, PhysicalHealth, SleepTime"
RandomForest_10_features_reduced_by_40_percent2,10,40,"Sex, Diabetic, AgeCategory, DiffWalking, AlcoholDrinking, SkinCancer, Smoking, Asthma, PhysicalHealth, SleepTime"
RandomForest_10_features_reduced_by_60_percent2,10,60,"Sex, Diabetic, AgeCategory, DiffWalking, AlcoholDrinking, SkinCancer, Smoking, Asthma, PhysicalHealth, SleepTime"
RandomForest_10_features_reduced_by_80_percent2,10,80,"Sex, Diabetic, AgeCategory, DiffWalking, AlcoholDrinking, SkinCancer, Smoking, Asthma, PhysicalHealth, SleepTime"
RandomForest_9_features_reduced_by_0_percent2,9,0,"AlcoholDrinking, Sex, Asthma, Diabetic, BMI, Smoking, GenHealth, PhysicalActivity, SkinCancer"
RandomForest_9_features_reduced_by_20_percent2,9,20,"AlcoholDrinking, Sex, Asthma, Diabetic, BMI, Smoking, GenHealth, PhysicalActivity, SkinCancer"
RandomForest_9_features_reduced_by_40_percent2,9,40,"AlcoholDrinking, Sex, Asthma, Diabetic, BMI, Smoking, GenHealth, PhysicalActivity, SkinCancer"
RandomForest_9_features_reduced_by_60_percent2,9,60,"AlcoholDrinking, Sex, Asthma, Diabetic, BMI, Smoking, GenHealth, PhysicalActivity, SkinCancer"
RandomForest_9_features_reduced_by_80_percent2,9,80,"AlcoholDrinking, Sex, Asthma, Diabetic, BMI, Smoking, GenHealth, PhysicalActivity, SkinCancer"
RandomForest_8_features_reduced_by_0_percent2,8,0,"AlcoholDrinking, Smoking, BMI, Stroke, DiffWalking, Sex, SleepTime, Diabetic"
RandomForest_8_features_reduced_by_20_percent2,8,20,"AlcoholDrinking, Smoking, BMI, Stroke, DiffWalking, Sex, SleepTime, Diabetic"
RandomForest_8_features_reduced_by_40_percent2,8,40,"AlcoholDrinking, Smoking, BMI, Stroke, DiffWalking, Sex, SleepTime, Diabetic"
RandomForest_8_features_reduced_by_60_percent2,8,60,"AlcoholDrinking, Smoking, BMI, Stroke, DiffWalking, Sex, SleepTime, Diabetic"
RandomForest_8_features_reduced_by_80_percent2,8,80,"AlcoholDrinking, Smoking, BMI, Stroke, DiffWalking, Sex, SleepTime, Diabetic"
RandomForest_7_features_reduced_by_0_percent2,7,0,"BMI, SleepTime, SkinCancer, AgeCategory, KidneyDisease, Sex, DiffWalking"
RandomForest_7_features_reduced_by_20_percent2,7,20,"BMI, SleepTime, SkinCancer, AgeCategory, KidneyDisease, Sex, DiffWalking"
RandomForest_7_features_reduced_by_40_percent2,7,40,"BMI, SleepTime, SkinCancer, AgeCategory, KidneyDisease, Sex, DiffWalking"
RandomForest_7_features_reduced_by_60_percent2,7,60,"BMI, SleepTime, SkinCancer, AgeCategory, KidneyDisease, Sex, DiffWalking"
RandomForest_7_features_reduced_by_80_percent2,7,80,"BMI, SleepTime, SkinCancer, AgeCategory, KidneyDisease, Sex, DiffWalking"
RandomForest_6_features_reduced_by_0_percent2,6,0,"AgeCategory, BMI, Sex, Stroke, MentalHealth, Asthma"
RandomForest_6_features_reduced_by_20_percent2,6,20,"AgeCategory, BMI, Sex, Stroke, MentalHealth, Asthma"
RandomForest_6_features_reduced_by_40_percent2,6,40,"AgeCategory, BMI, Sex, Stroke, MentalHealth, Asthma"
RandomForest_6_features_reduced_by_60_percent2,6,60,"AgeCategory, BMI, Sex, Stroke, MentalHealth, Asthma"
RandomForest_6_features_reduced_by_80_percent2,6,80,"AgeCategory, BMI, Sex, Stroke, MentalHealth, Asthma"
RandomForest_5_features_reduced_by_0_percent2,5,0,"GenHealth, Diabetic, Smoking, SkinCancer, Race"
RandomForest_5_features_reduced_by_20_percent2,5,20,"GenHealth, Diabetic, Smoking, SkinCancer, Race"
RandomForest_5_features_reduced_by_40_percent2,5,40,"GenHealth, Diabetic, Smoking, SkinCancer, Race"
RandomForest_5_features_reduced_by_60_percent2,5,60,"GenHealth, Diabetic, Smoking, SkinCancer, Race"
RandomForest_5_features_reduced_by_80_percent2,5,80,"GenHealth, Diabetic, Smoking, SkinCancer, Race"
RandomForest_4_features_reduced_by_0_percent2,4,0,"BMI, PhysicalHealth, Stroke, AgeCategory"
RandomForest_4_features_reduced_by_20_percent2,4,20,"BMI, PhysicalHealth, Stroke, AgeCategory"
RandomForest_4_features_reduced_by_40_percent2,4,40,"BMI, PhysicalHealth, Stroke, AgeCategory"
RandomForest_4_features_reduced_by_60_percent2,4,60,"BMI, PhysicalHealth, Stroke, AgeCategory"
RandomForest_4_features_reduced_by_80_percent2,4,80,"BMI, PhysicalHealth, Stroke, AgeCategory"
RandomForest_3_features_reduced_by_0_percent2,3,0,"PhysicalHealth, AgeCategory, Stroke"
RandomForest_3_features_reduced_by_20_percent2,3,20,"PhysicalHealth, AgeCategory, Stroke"
RandomForest_3_features_reduced_by_40_percent2,3,40,"PhysicalHealth, AgeCategory, Stroke"
RandomForest_3_features_reduced_by_60_percent2,3,60,"PhysicalHealth, AgeCategory, Stroke"
RandomForest_3_features_reduced_by_80_percent2,3,80,"PhysicalHealth, AgeCategory, Stroke"
RandomForest_2_features_reduced_by_0_percent2,2,0,"Race, Sex"
RandomForest_2_features_reduced_by_20_percent2,2,20,"Race, Sex"
RandomForest_2_features_reduced_by_40_percent2,2,40,"Race, Sex"
RandomForest_2_features_reduced_by_60_percent2,2,60,"Race, Sex"
RandomForest_2_features_reduced_by_80_percent2,2,80,"Race, Sex"
RandomForest_1_features_reduced_by_0_percent2,1,0,SkinCancer
RandomForest_1_features_reduced_by_20_percent2,1,20,SkinCancer
RandomForest_1_features_reduced_by_40_percent2,1,40,SkinCancer
RandomForest_1_features_reduced_by_60_percent2,1,60,SkinCancer
RandomForest_1_features_reduced_by_80_percent2,1,80,SkinCancer
RandomForest_17_features_reduced_by_0_percent3,17,0,"GenHealth, KidneyDisease, MentalHealth, Asthma, AgeCategory, Race, DiffWalking, BMI, SleepTime, Smoking, PhysicalActivity, Diabetic, AlcoholDrinking, SkinCancer, PhysicalHealth, Stroke, Sex"
RandomForest_17_features_reduced_by_20_percent3,17,20,"GenHealth, KidneyDisease, MentalHealth, Asthma, AgeCategory, Race, DiffWalking, BMI, SleepTime, Smoking, PhysicalActivity, Diabetic, AlcoholDrinking, SkinCancer, PhysicalHealth, Stroke, Sex"
RandomForest_17_features_reduced_by_40_percent3,17,40,"GenHealth, KidneyDisease, MentalHealth, Asthma, AgeCategory, Race, DiffWalking, BMI, SleepTime, Smoking, PhysicalActivity, Diabetic, AlcoholDrinking, SkinCancer, PhysicalHealth, Stroke, Sex"
RandomForest_17_features_reduced_by_60_percent3,17,60,"GenHealth, KidneyDisease, MentalHealth, Asthma, AgeCategory, Race, DiffWalking, BMI, SleepTime, Smoking, PhysicalActivity, Diabetic, AlcoholDrinking, SkinCancer, PhysicalHealth, Stroke, Sex"
RandomForest_17_features_reduced_by_80_percent3,17,80,"GenHealth, KidneyDisease, MentalHealth, Asthma, AgeCategory, Race, DiffWalking, BMI, SleepTime, Smoking, PhysicalActivity, Diabetic, AlcoholDrinking, SkinCancer, PhysicalHealth, Stroke, Sex"
RandomForest_16_features_reduced_by_0_percent3,16,0,"DiffWalking, PhysicalHealth, BMI, Smoking, Asthma, GenHealth, SkinCancer, KidneyDisease, Stroke, SleepTime, AlcoholDrinking, Diabetic, Sex, Race, AgeCategory, MentalHealth"
RandomForest_16_features_reduced_by_20_percent3,16,20,"DiffWalking, PhysicalHealth, BMI, Smoking, Asthma, GenHealth, SkinCancer, KidneyDisease, Stroke, SleepTime, AlcoholDrinking, Diabetic, Sex, Race, AgeCategory, MentalHealth"
RandomForest_16_features_reduced_by_40_percent3,16,40,"DiffWalking, PhysicalHealth, BMI, Smoking, Asthma, GenHealth, SkinCancer, KidneyDisease, Stroke, SleepTime, AlcoholDrinking, Diabetic, Sex, Race, AgeCategory, MentalHealth"
RandomForest_16_features_reduced_by_60_percent3,16,60,"DiffWalking, PhysicalHealth, BMI, Smoking, Asthma, GenHealth, SkinCancer, KidneyDisease, Stroke, SleepTime, AlcoholDrinking, Diabetic, Sex, Race, AgeCategory, MentalHealth"
RandomForest_16_features_reduced_by_80_percent3,16,80,"DiffWalking, PhysicalHealth, BMI, Smoking, Asthma, GenHealth, SkinCancer, KidneyDisease, Stroke, SleepTime, AlcoholDrinking, Diabetic, Sex, Race, AgeCategory, MentalHealth"
RandomForest_15_features_reduced_by_0_percent3,15,0,"PhysicalHealth, GenHealth, AgeCategory, BMI, SkinCancer, Asthma, MentalHealth, Smoking, SleepTime, Sex, Race, PhysicalActivity, Stroke, DiffWalking, AlcoholDrinking"
RandomForest_15_features_reduced_by_20_percent3,15,20,"PhysicalHealth, GenHealth, AgeCategory, BMI, SkinCancer, Asthma, MentalHealth, Smoking, SleepTime, Sex, Race, PhysicalActivity, Stroke, DiffWalking, AlcoholDrinking"
RandomForest_15_features_reduced_by_40_percent3,15,40,"PhysicalHealth, GenHealth, AgeCategory, BMI, SkinCancer, Asthma, MentalHealth, Smoking, SleepTime, Sex, Race, PhysicalActivity, Stroke, DiffWalking, AlcoholDrinking"
RandomForest_15_features_reduced_by_60_percent3,15,60,"PhysicalHealth, GenHealth, AgeCategory, BMI, SkinCancer, Asthma, MentalHealth, Smoking, SleepTime, Sex, Race, PhysicalActivity, Stroke, DiffWalking, AlcoholDrinking"
RandomForest_15_features_reduced_by_80_percent3,15,80,"PhysicalHealth, GenHealth, AgeCategory, BMI, SkinCancer, Asthma, MentalHealth, Smoking, SleepTime, Sex, Race, PhysicalActivity, Stroke, DiffWalking, AlcoholDrinking"
RandomForest_14_features_reduced_by_0_percent3,14,0,"SleepTime, PhysicalActivity, Asthma, Race, KidneyDisease, DiffWalking, Smoking, AlcoholDrinking, PhysicalHealth, BMI, MentalHealth, SkinCancer, AgeCategory, Diabetic"
RandomForest_14_features_reduced_by_20_percent3,14,20,"SleepTime, PhysicalActivity, Asthma, Race, KidneyDisease, DiffWalking, Smoking, AlcoholDrinking, PhysicalHealth, BMI, MentalHealth, SkinCancer, AgeCategory, Diabetic"
RandomForest_14_features_reduced_by_40_percent3,14,40,"SleepTime, PhysicalActivity, Asthma, Race, KidneyDisease, DiffWalking, Smoking, AlcoholDrinking, PhysicalHealth, BMI, MentalHealth, SkinCancer, AgeCategory, Diabetic"
RandomForest_14_features_reduced_by_60_percent3,14,60,"SleepTime, PhysicalActivity, Asthma, Race, KidneyDisease, DiffWalking, Smoking, AlcoholDrinking, PhysicalHealth, BMI, MentalHealth, SkinCancer, AgeCategory, Diabetic"
RandomForest_14_features_reduced_by_80_percent3,14,80,"SleepTime, PhysicalActivity, Asthma, Race, KidneyDisease, DiffWalking, Smoking, AlcoholDrinking, PhysicalHealth, BMI, MentalHealth, SkinCancer, AgeCategory, Diabetic"
RandomForest_13_features_reduced_by_0_percent3,13,0,"Asthma, GenHealth, KidneyDisease, Diabetic, BMI, Sex, SkinCancer, MentalHealth, AlcoholDrinking, AgeCategory, Smoking, Stroke, Race"
RandomForest_13_features_reduced_by_20_percent3,13,20,"Asthma, GenHealth, KidneyDisease, Diabetic, BMI, Sex, SkinCancer, MentalHealth, AlcoholDrinking, AgeCategory, Smoking, Stroke, Race"
RandomForest_13_features_reduced_by_40_percent3,13,40,"Asthma, GenHealth, KidneyDisease, Diabetic, BMI, Sex, SkinCancer, MentalHealth, AlcoholDrinking, AgeCategory, Smoking, Stroke, Race"
RandomForest_13_features_reduced_by_60_percent3,13,60,"Asthma, GenHealth, KidneyDisease, Diabetic, BMI, Sex, SkinCancer, MentalHealth, AlcoholDrinking, AgeCategory, Smoking, Stroke, Race"
RandomForest_13_features_reduced_by_80_percent3,13,80,"Asthma, GenHealth, KidneyDisease, Diabetic, BMI, Sex, SkinCancer, MentalHealth, AlcoholDrinking, AgeCategory, Smoking, Stroke, Race"
RandomForest_12_features_reduced_by_0_percent3,12,0,"Diabetic, SleepTime, Stroke, AgeCategory, Asthma, KidneyDisease, Smoking, SkinCancer, BMI, DiffWalking, PhysicalHealth, PhysicalActivity"
RandomForest_12_features_reduced_by_20_percent3,12,20,"Diabetic, SleepTime, Stroke, AgeCategory, Asthma, KidneyDisease, Smoking, SkinCancer, BMI, DiffWalking, PhysicalHealth, PhysicalActivity"
RandomForest_12_features_reduced_by_40_percent3,12,40,"Diabetic, SleepTime, Stroke, AgeCategory, Asthma, KidneyDisease, Smoking, SkinCancer, BMI, DiffWalking, PhysicalHealth, PhysicalActivity"
RandomForest_12_features_reduced_by_60_percent3,12,60,"Diabetic, SleepTime, Stroke, AgeCategory, Asthma, KidneyDisease, Smoking, SkinCancer, BMI, DiffWalking, PhysicalHealth, PhysicalActivity"
RandomForest_12_features_reduced_by_80_percent3,12,80,"Diabetic, SleepTime, Stroke, AgeCategory, Asthma, KidneyDisease, Smoking, SkinCancer, BMI, DiffWalking, PhysicalHealth, PhysicalActivity"
RandomForest_11_features_reduced_by_0_percent3,11,0,"PhysicalHealth, Diabetic, KidneyDisease, Smoking, AlcoholDrinking, MentalHealth, BMI, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_11_features_reduced_by_20_percent3,11,20,"PhysicalHealth, Diabetic, KidneyDisease, Smoking, AlcoholDrinking, MentalHealth, BMI, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_11_features_reduced_by_40_percent3,11,40,"PhysicalHealth, Diabetic, KidneyDisease, Smoking, AlcoholDrinking, MentalHealth, BMI, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_11_features_reduced_by_60_percent3,11,60,"PhysicalHealth, Diabetic, KidneyDisease, Smoking, AlcoholDrinking, MentalHealth, BMI, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_11_features_reduced_by_80_percent3,11,80,"PhysicalHealth, Diabetic, KidneyDisease, Smoking, AlcoholDrinking, MentalHealth, BMI, SleepTime, SkinCancer, Stroke, PhysicalActivity"
RandomForest_10_features_reduced_by_0_percent3,10,0,"Sex, Diabetic, Race, PhysicalHealth, GenHealth, BMI, Stroke, SleepTime, DiffWalking, KidneyDisease"
RandomForest_10_features_reduced_by_20_percent3,10,20,"Sex, Diabetic, Race, PhysicalHealth, GenHealth, BMI, Stroke, SleepTime, DiffWalking, KidneyDisease"
RandomForest_10_features_reduced_by_40_percent3,10,40,"Sex, Diabetic, Race, PhysicalHealth, GenHealth, BMI, Stroke, SleepTime, DiffWalking, KidneyDisease"
RandomForest_10_features_reduced_by_60_percent3,10,60,"Sex, Diabetic, Race, PhysicalHealth, GenHealth, BMI, Stroke, SleepTime, DiffWalking, KidneyDisease"
RandomForest_10_features_reduced_by_80_percent3,10,80,"Sex, Diabetic, Race, PhysicalHealth, GenHealth, BMI, Stroke, SleepTime, DiffWalking, KidneyDisease"
RandomForest_9_features_reduced_by_0_percent3,9,0,"GenHealth, AgeCategory, BMI, PhysicalHealth, MentalHealth, SkinCancer, Race, Sex, Diabetic"
RandomForest_9_features_reduced_by_20_percent3,9,20,"GenHealth, AgeCategory, BMI, PhysicalHealth, MentalHealth, SkinCancer, Race, Sex, Diabetic"
RandomForest_9_features_reduced_by_40_percent3,9,40,"GenHealth, AgeCategory, BMI, PhysicalHealth, MentalHealth, SkinCancer, Race, Sex, Diabetic"
RandomForest_9_features_reduced_by_60_percent3,9,60,"GenHealth, AgeCategory, BMI, PhysicalHealth, MentalHealth, SkinCancer, Race, Sex, Diabetic"
RandomForest_9_features_reduced_by_80_percent3,9,80,"GenHealth, AgeCategory, BMI, PhysicalHealth, MentalHealth, SkinCancer, Race, Sex, Diabetic"
RandomForest_8_features_reduced_by_0_percent3,8,0,"DiffWalking, SleepTime, Race, Diabetic, AlcoholDrinking, BMI, GenHealth, Smoking"
RandomForest_8_features_reduced_by_20_percent3,8,20,"DiffWalking, SleepTime, Race, Diabetic, AlcoholDrinking, BMI, GenHealth, Smoking"
RandomForest_8_features_reduced_by_40_percent3,8,40,"DiffWalking, SleepTime, Race, Diabetic, AlcoholDrinking, BMI, GenHealth, Smoking"
RandomForest_8_features_reduced_by_60_percent3,8,60,"DiffWalking, SleepTime, Race, Diabetic, AlcoholDrinking, BMI, GenHealth, Smoking"
RandomForest_8_features_reduced_by_80_percent3,8,80,"DiffWalking, SleepTime, Race, Diabetic, AlcoholDrinking, BMI, GenHealth, Smoking"
RandomForest_7_features_reduced_by_0_percent3,7,0,"SleepTime, AlcoholDrinking, SkinCancer, Sex, Stroke, GenHealth, PhysicalHealth"
RandomForest_7_features_reduced_by_20_percent3,7,20,"SleepTime, AlcoholDrinking, SkinCancer, Sex, Stroke, GenHealth, PhysicalHealth"
RandomForest_7_features_reduced_by_40_percent3,7,40,"SleepTime, AlcoholDrinking, SkinCancer, Sex, Stroke, GenHealth, PhysicalHealth"
RandomForest_7_features_reduced_by_60_percent3,7,60,"SleepTime, AlcoholDrinking, SkinCancer, Sex, Stroke, GenHealth, PhysicalHealth"
RandomForest_7_features_reduced_by_80_percent3,7,80,"SleepTime, AlcoholDrinking, SkinCancer, Sex, Stroke, GenHealth, PhysicalHealth"
RandomForest_6_features_reduced_by_0_percent3,6,0,"SleepTime, Sex, MentalHealth, Stroke, Asthma, Race"
RandomForest_6_features_reduced_by_20_percent3,6,20,"SleepTime, Sex, MentalHealth, Stroke, Asthma, Race"
RandomForest_6_features_reduced_by_40_percent3,6,40,"SleepTime, Sex, MentalHealth, Stroke, Asthma, Race"
