project_name,num_features,reduction_percentage,feature_names
LogisticRegression_15_features_reduced_by_0_percent0,15,0,"AlcoholDrinking, BMI, KidneyDisease, Sex, Diabetic, Race, SkinCancer, AgeCategory, PhysicalHealth, PhysicalActivity, Smoking, GenHealth, Stroke, SleepTime, DiffWalking"
LogisticRegression_15_features_reduced_by_20_percent0,15,20,"AlcoholDrinking, BMI, KidneyDisease, Sex, Diabetic, Race, SkinCancer, AgeCategory, PhysicalHealth, PhysicalActivity, Smoking, GenHealth, Stroke, SleepTime, DiffWalking"
LogisticRegression_15_features_reduced_by_40_percent0,15,40,"AlcoholDrinking, BMI, KidneyDisease, Sex, Diabetic, Race, SkinCancer, AgeCategory, PhysicalHealth, PhysicalActivity, Smoking, GenHealth, Stroke, SleepTime, DiffWalking"
LogisticRegression_15_features_reduced_by_60_percent0,15,60,"AlcoholDrinking, BMI, KidneyDisease, Sex, Diabetic, Race, SkinCancer, AgeCategory, PhysicalHealth, PhysicalActivity, Smoking, GenHealth, Stroke, SleepTime, DiffWalking"
LogisticRegression_15_features_reduced_by_80_percent0,15,80,"AlcoholDrinking, BMI, KidneyDisease, Sex, Diabetic, Race, SkinCancer, AgeCategory, PhysicalHealth, PhysicalActivity, Smoking, GenHealth, Stroke, SleepTime, DiffWalking"
LogisticRegression_14_features_reduced_by_0_percent0,14,0,"SkinCancer, Smoking, PhysicalActivity, BMI, SleepTime, Race, Asthma, DiffWalking, GenHealth, AlcoholDrinking, AgeCategory, Sex, PhysicalHealth, KidneyDisease"
LogisticRegression_14_features_reduced_by_20_percent0,14,20,"SkinCancer, Smoking, PhysicalActivity, BMI, SleepTime, Race, Asthma, DiffWalking, GenHealth, AlcoholDrinking, AgeCategory, Sex, PhysicalHealth, KidneyDisease"
LogisticRegression_14_features_reduced_by_40_percent0,14,40,"SkinCancer, Smoking, PhysicalActivity, BMI, SleepTime, Race, Asthma, DiffWalking, GenHealth, AlcoholDrinking, AgeCategory, Sex, PhysicalHealth, KidneyDisease"
LogisticRegression_14_features_reduced_by_60_percent0,14,60,"SkinCancer, Smoking, PhysicalActivity, BMI, SleepTime, Race, Asthma, DiffWalking, GenHealth, AlcoholDrinking, AgeCategory, Sex, PhysicalHealth, KidneyDisease"
LogisticRegression_14_features_reduced_by_80_percent0,14,80,"SkinCancer, Smoking, PhysicalActivity, BMI, SleepTime, Race, Asthma, DiffWalking, GenHealth, AlcoholDrinking, AgeCategory, Sex, PhysicalHealth, KidneyDisease"
LogisticRegression_13_features_reduced_by_0_percent0,13,0,"Race, GenHealth, SleepTime, DiffWalking, MentalHealth, AgeCategory, Smoking, KidneyDisease, AlcoholDrinking, Stroke, Asthma, PhysicalHealth, BMI"
LogisticRegression_13_features_reduced_by_20_percent0,13,20,"Race, GenHealth, SleepTime, DiffWalking, MentalHealth, AgeCategory, Smoking, KidneyDisease, AlcoholDrinking, Stroke, Asthma, PhysicalHealth, BMI"
LogisticRegression_13_features_reduced_by_40_percent0,13,40,"Race, GenHealth, SleepTime, DiffWalking, MentalHealth, AgeCategory, Smoking, KidneyDisease, AlcoholDrinking, Stroke, Asthma, PhysicalHealth, BMI"
LogisticRegression_13_features_reduced_by_60_percent0,13,60,"Race, GenHealth, SleepTime, DiffWalking, MentalHealth, AgeCategory, Smoking, KidneyDisease, AlcoholDrinking, Stroke, Asthma, PhysicalHealth, BMI"
LogisticRegression_13_features_reduced_by_80_percent0,13,80,"Race, GenHealth, SleepTime, DiffWalking, MentalHealth, AgeCategory, Smoking, KidneyDisease, AlcoholDrinking, Stroke, Asthma, PhysicalHealth, BMI"
LogisticRegression_12_features_reduced_by_0_percent0,12,0,"MentalHealth, SleepTime, Sex, Smoking, KidneyDisease, SkinCancer, DiffWalking, Diabetic, AgeCategory, AlcoholDrinking, GenHealth, Stroke"
LogisticRegression_12_features_reduced_by_20_percent0,12,20,"MentalHealth, SleepTime, Sex, Smoking, KidneyDisease, SkinCancer, DiffWalking, Diabetic, AgeCategory, AlcoholDrinking, GenHealth, Stroke"
LogisticRegression_12_features_reduced_by_40_percent0,12,40,"MentalHealth, SleepTime, Sex, Smoking, KidneyDisease, SkinCancer, DiffWalking, Diabetic, AgeCategory, AlcoholDrinking, GenHealth, Stroke"
LogisticRegression_12_features_reduced_by_60_percent0,12,60,"MentalHealth, SleepTime, Sex, Smoking, KidneyDisease, SkinCancer, DiffWalking, Diabetic, AgeCategory, AlcoholDrinking, GenHealth, Stroke"
LogisticRegression_12_features_reduced_by_80_percent0,12,80,"MentalHealth, SleepTime, Sex, Smoking, KidneyDisease, SkinCancer, DiffWalking, Diabetic, AgeCategory, AlcoholDrinking, GenHealth, Stroke"
LogisticRegression_11_features_reduced_by_0_percent0,11,0,"PhysicalHealth, SkinCancer, DiffWalking, Sex, AlcoholDrinking, PhysicalActivity, KidneyDisease, Smoking, AgeCategory, Asthma, Diabetic"
LogisticRegression_11_features_reduced_by_20_percent0,11,20,"PhysicalHealth, SkinCancer, DiffWalking, Sex, AlcoholDrinking, PhysicalActivity, KidneyDisease, Smoking, AgeCategory, Asthma, Diabetic"
LogisticRegression_11_features_reduced_by_40_percent0,11,40,"PhysicalHealth, SkinCancer, DiffWalking, Sex, AlcoholDrinking, PhysicalActivity, KidneyDisease, Smoking, AgeCategory, Asthma, Diabetic"
LogisticRegression_11_features_reduced_by_60_percent0,11,60,"PhysicalHealth, SkinCancer, DiffWalking, Sex, AlcoholDrinking, PhysicalActivity, KidneyDisease, Smoking, AgeCategory, Asthma, Diabetic"
LogisticRegression_11_features_reduced_by_80_percent0,11,80,"PhysicalHealth, SkinCancer, DiffWalking, Sex, AlcoholDrinking, PhysicalActivity, KidneyDisease, Smoking, AgeCategory, Asthma, Diabetic"
LogisticRegression_10_features_reduced_by_0_percent0,10,0,"SleepTime, AgeCategory, MentalHealth, PhysicalHealth, AlcoholDrinking, Stroke, GenHealth, Race, DiffWalking, KidneyDisease"
LogisticRegression_10_features_reduced_by_20_percent0,10,20,"SleepTime, AgeCategory, MentalHealth, PhysicalHealth, AlcoholDrinking, Stroke, GenHealth, Race, DiffWalking, KidneyDisease"
LogisticRegression_10_features_reduced_by_40_percent0,10,40,"SleepTime, AgeCategory, MentalHealth, PhysicalHealth, AlcoholDrinking, Stroke, GenHealth, Race, DiffWalking, KidneyDisease"
LogisticRegression_10_features_reduced_by_60_percent0,10,60,"SleepTime, AgeCategory, MentalHealth, PhysicalHealth, AlcoholDrinking, Stroke, GenHealth, Race, DiffWalking, KidneyDisease"
LogisticRegression_10_features_reduced_by_80_percent0,10,80,"SleepTime, AgeCategory, MentalHealth, PhysicalHealth, AlcoholDrinking, Stroke, GenHealth, Race, DiffWalking, KidneyDisease"
LogisticRegression_9_features_reduced_by_0_percent0,9,0,"GenHealth, BMI, PhysicalActivity, PhysicalHealth, Diabetic, DiffWalking, AgeCategory, SkinCancer, Asthma"
LogisticRegression_9_features_reduced_by_20_percent0,9,20,"GenHealth, BMI, PhysicalActivity, PhysicalHealth, Diabetic, DiffWalking, AgeCategory, SkinCancer, Asthma"
LogisticRegression_9_features_reduced_by_40_percent0,9,40,"GenHealth, BMI, PhysicalActivity, PhysicalHealth, Diabetic, DiffWalking, AgeCategory, SkinCancer, Asthma"
LogisticRegression_9_features_reduced_by_60_percent0,9,60,"GenHealth, BMI, PhysicalActivity, PhysicalHealth, Diabetic, DiffWalking, AgeCategory, SkinCancer, Asthma"
LogisticRegression_9_features_reduced_by_80_percent0,9,80,"GenHealth, BMI, PhysicalActivity, PhysicalHealth, Diabetic, DiffWalking, AgeCategory, SkinCancer, Asthma"
LogisticRegression_8_features_reduced_by_0_percent0,8,0,"PhysicalHealth, Sex, Stroke, Asthma, SkinCancer, BMI, DiffWalking, Smoking"
LogisticRegression_8_features_reduced_by_20_percent0,8,20,"PhysicalHealth, Sex, Stroke, Asthma, SkinCancer, BMI, DiffWalking, Smoking"
LogisticRegression_8_features_reduced_by_40_percent0,8,40,"PhysicalHealth, Sex, Stroke, Asthma, SkinCancer, BMI, DiffWalking, Smoking"
LogisticRegression_8_features_reduced_by_60_percent0,8,60,"PhysicalHealth, Sex, Stroke, Asthma, SkinCancer, BMI, DiffWalking, Smoking"
LogisticRegression_8_features_reduced_by_80_percent0,8,80,"PhysicalHealth, Sex, Stroke, Asthma, SkinCancer, BMI, DiffWalking, Smoking"
LogisticRegression_7_features_reduced_by_0_percent0,7,0,"Stroke, Race, Sex, GenHealth, SkinCancer, DiffWalking, Smoking"
LogisticRegression_7_features_reduced_by_20_percent0,7,20,"Stroke, Race, Sex, GenHealth, SkinCancer, DiffWalking, Smoking"
LogisticRegression_7_features_reduced_by_40_percent0,7,40,"Stroke, Race, Sex, GenHealth, SkinCancer, DiffWalking, Smoking"
LogisticRegression_7_features_reduced_by_60_percent0,7,60,"Stroke, Race, Sex, GenHealth, SkinCancer, DiffWalking, Smoking"
LogisticRegression_7_features_reduced_by_80_percent0,7,80,"Stroke, Race, Sex, GenHealth, SkinCancer, DiffWalking, Smoking"
LogisticRegression_6_features_reduced_by_0_percent0,6,0,"GenHealth, AlcoholDrinking, Stroke, MentalHealth, PhysicalActivity, Race"
LogisticRegression_6_features_reduced_by_20_percent0,6,20,"GenHealth, AlcoholDrinking, Stroke, MentalHealth, PhysicalActivity, Race"
LogisticRegression_6_features_reduced_by_40_percent0,6,40,"GenHealth, AlcoholDrinking, Stroke, MentalHealth, PhysicalActivity, Race"
LogisticRegression_6_features_reduced_by_60_percent0,6,60,"GenHealth, AlcoholDrinking, Stroke, MentalHealth, PhysicalActivity, Race"
LogisticRegression_6_features_reduced_by_80_percent0,6,80,"GenHealth, AlcoholDrinking, Stroke, MentalHealth, PhysicalActivity, Race"
LogisticRegression_5_features_reduced_by_0_percent0,5,0,"GenHealth, BMI, KidneyDisease, Sex, Smoking"
LogisticRegression_5_features_reduced_by_20_percent0,5,20,"GenHealth, BMI, KidneyDisease, Sex, Smoking"
LogisticRegression_5_features_reduced_by_40_percent0,5,40,"GenHealth, BMI, KidneyDisease, Sex, Smoking"
LogisticRegression_5_features_reduced_by_60_percent0,5,60,"GenHealth, BMI, KidneyDisease, Sex, Smoking"
LogisticRegression_5_features_reduced_by_80_percent0,5,80,"GenHealth, BMI, KidneyDisease, Sex, Smoking"
LogisticRegression_4_features_reduced_by_0_percent0,4,0,"BMI, GenHealth, Asthma, AgeCategory"
LogisticRegression_4_features_reduced_by_20_percent0,4,20,"BMI, GenHealth, Asthma, AgeCategory"
LogisticRegression_4_features_reduced_by_40_percent0,4,40,"BMI, GenHealth, Asthma, AgeCategory"
LogisticRegression_4_features_reduced_by_60_percent0,4,60,"BMI, GenHealth, Asthma, AgeCategory"
LogisticRegression_4_features_reduced_by_80_percent0,4,80,"BMI, GenHealth, Asthma, AgeCategory"
LogisticRegression_3_features_reduced_by_0_percent0,3,0,"SleepTime, PhysicalActivity, BMI"
LogisticRegression_3_features_reduced_by_20_percent0,3,20,"SleepTime, PhysicalActivity, BMI"
LogisticRegression_3_features_reduced_by_40_percent0,3,40,"SleepTime, PhysicalActivity, BMI"
LogisticRegression_3_features_reduced_by_60_percent0,3,60,"SleepTime, PhysicalActivity, BMI"
LogisticRegression_3_features_reduced_by_80_percent0,3,80,"SleepTime, PhysicalActivity, BMI"
LogisticRegression_2_features_reduced_by_0_percent0,2,0,"AgeCategory, PhysicalHealth"
LogisticRegression_2_features_reduced_by_20_percent0,2,20,"AgeCategory, PhysicalHealth"
LogisticRegression_2_features_reduced_by_40_percent0,2,40,"AgeCategory, PhysicalHealth"
LogisticRegression_2_features_reduced_by_60_percent0,2,60,"AgeCategory, PhysicalHealth"
LogisticRegression_2_features_reduced_by_80_percent0,2,80,"AgeCategory, PhysicalHealth"
LogisticRegression_1_features_reduced_by_0_percent0,1,0,AlcoholDrinking
LogisticRegression_1_features_reduced_by_20_percent0,1,20,AlcoholDrinking
LogisticRegression_1_features_reduced_by_40_percent0,1,40,AlcoholDrinking
LogisticRegression_1_features_reduced_by_60_percent0,1,60,AlcoholDrinking
LogisticRegression_1_features_reduced_by_80_percent0,1,80,AlcoholDrinking
LogisticRegression_17_features_reduced_by_0_percent1,17,0,"PhysicalActivity, Asthma, KidneyDisease, AgeCategory, Diabetic, SleepTime, SkinCancer, DiffWalking, AlcoholDrinking, Sex, Race, GenHealth, BMI, Smoking, Stroke, MentalHealth, PhysicalHealth"
LogisticRegression_17_features_reduced_by_20_percent1,17,20,"PhysicalActivity, Asthma, KidneyDisease, AgeCategory, Diabetic, SleepTime, SkinCancer, DiffWalking, AlcoholDrinking, Sex, Race, GenHealth, BMI, Smoking, Stroke, MentalHealth, PhysicalHealth"
LogisticRegression_17_features_reduced_by_40_percent1,17,40,"PhysicalActivity, Asthma, KidneyDisease, AgeCategory, Diabetic, SleepTime, SkinCancer, DiffWalking, AlcoholDrinking, Sex, Race, GenHealth, BMI, Smoking, Stroke, MentalHealth, PhysicalHealth"
LogisticRegression_17_features_reduced_by_60_percent1,17,60,"PhysicalActivity, Asthma, KidneyDisease, AgeCategory, Diabetic, SleepTime, SkinCancer, DiffWalking, AlcoholDrinking, Sex, Race, GenHealth, BMI, Smoking, Stroke, MentalHealth, PhysicalHealth"
LogisticRegression_17_features_reduced_by_80_percent1,17,80,"PhysicalActivity, Asthma, KidneyDisease, AgeCategory, Diabetic, SleepTime, SkinCancer, DiffWalking, AlcoholDrinking, Sex, Race, GenHealth, BMI, Smoking, Stroke, MentalHealth, PhysicalHealth"
LogisticRegression_16_features_reduced_by_0_percent1,16,0,"MentalHealth, Asthma, Stroke, PhysicalHealth, SleepTime, AlcoholDrinking, Race, GenHealth, Smoking, KidneyDisease, DiffWalking, PhysicalActivity, Diabetic, SkinCancer, Sex, BMI"
LogisticRegression_16_features_reduced_by_20_percent1,16,20,"MentalHealth, Asthma, Stroke, PhysicalHealth, SleepTime, AlcoholDrinking, Race, GenHealth, Smoking, KidneyDisease, DiffWalking, PhysicalActivity, Diabetic, SkinCancer, Sex, BMI"
LogisticRegression_16_features_reduced_by_40_percent1,16,40,"MentalHealth, Asthma, Stroke, PhysicalHealth, SleepTime, AlcoholDrinking, Race, GenHealth, Smoking, KidneyDisease, DiffWalking, PhysicalActivity, Diabetic, SkinCancer, Sex, BMI"
LogisticRegression_16_features_reduced_by_60_percent1,16,60,"MentalHealth, Asthma, Stroke, PhysicalHealth, SleepTime, AlcoholDrinking, Race, GenHealth, Smoking, KidneyDisease, DiffWalking, PhysicalActivity, Diabetic, SkinCancer, Sex, BMI"
LogisticRegression_16_features_reduced_by_80_percent1,16,80,"MentalHealth, Asthma, Stroke, PhysicalHealth, SleepTime, AlcoholDrinking, Race, GenHealth, Smoking, KidneyDisease, DiffWalking, PhysicalActivity, Diabetic, SkinCancer, Sex, BMI"
LogisticRegression_15_features_reduced_by_0_percent1,15,0,"Sex, GenHealth, MentalHealth, Race, PhysicalActivity, AlcoholDrinking, Stroke, AgeCategory, KidneyDisease, BMI, SleepTime, Asthma, Diabetic, Smoking, DiffWalking"
LogisticRegression_15_features_reduced_by_20_percent1,15,20,"Sex, GenHealth, MentalHealth, Race, PhysicalActivity, AlcoholDrinking, Stroke, AgeCategory, KidneyDisease, BMI, SleepTime, Asthma, Diabetic, Smoking, DiffWalking"
LogisticRegression_15_features_reduced_by_40_percent1,15,40,"Sex, GenHealth, MentalHealth, Race, PhysicalActivity, AlcoholDrinking, Stroke, AgeCategory, KidneyDisease, BMI, SleepTime, Asthma, Diabetic, Smoking, DiffWalking"
LogisticRegression_15_features_reduced_by_60_percent1,15,60,"Sex, GenHealth, MentalHealth, Race, PhysicalActivity, AlcoholDrinking, Stroke, AgeCategory, KidneyDisease, BMI, SleepTime, Asthma, Diabetic, Smoking, DiffWalking"
LogisticRegression_15_features_reduced_by_80_percent1,15,80,"Sex, GenHealth, MentalHealth, Race, PhysicalActivity, AlcoholDrinking, Stroke, AgeCategory, KidneyDisease, BMI, SleepTime, Asthma, Diabetic, Smoking, DiffWalking"
LogisticRegression_14_features_reduced_by_0_percent1,14,0,"GenHealth, AgeCategory, MentalHealth, SleepTime, BMI, PhysicalActivity, Race, PhysicalHealth, Diabetic, KidneyDisease, DiffWalking, SkinCancer, Stroke, Sex"
LogisticRegression_14_features_reduced_by_20_percent1,14,20,"GenHealth, AgeCategory, MentalHealth, SleepTime, BMI, PhysicalActivity, Race, PhysicalHealth, Diabetic, KidneyDisease, DiffWalking, SkinCancer, Stroke, Sex"
LogisticRegression_14_features_reduced_by_40_percent1,14,40,"GenHealth, AgeCategory, MentalHealth, SleepTime, BMI, PhysicalActivity, Race, PhysicalHealth, Diabetic, KidneyDisease, DiffWalking, SkinCancer, Stroke, Sex"
LogisticRegression_14_features_reduced_by_60_percent1,14,60,"GenHealth, AgeCategory, MentalHealth, SleepTime, BMI, PhysicalActivity, Race, PhysicalHealth, Diabetic, KidneyDisease, DiffWalking, SkinCancer, Stroke, Sex"
LogisticRegression_14_features_reduced_by_80_percent1,14,80,"GenHealth, AgeCategory, MentalHealth, SleepTime, BMI, PhysicalActivity, Race, PhysicalHealth, Diabetic, KidneyDisease, DiffWalking, SkinCancer, Stroke, Sex"
LogisticRegression_13_features_reduced_by_0_percent1,13,0,"BMI, Diabetic, DiffWalking, SkinCancer, SleepTime, AlcoholDrinking, PhysicalHealth, AgeCategory, Stroke, Race, Sex, Asthma, KidneyDisease"
LogisticRegression_13_features_reduced_by_20_percent1,13,20,"BMI, Diabetic, DiffWalking, SkinCancer, SleepTime, AlcoholDrinking, PhysicalHealth, AgeCategory, Stroke, Race, Sex, Asthma, KidneyDisease"
LogisticRegression_13_features_reduced_by_40_percent1,13,40,"BMI, Diabetic, DiffWalking, SkinCancer, SleepTime, AlcoholDrinking, PhysicalHealth, AgeCategory, Stroke, Race, Sex, Asthma, KidneyDisease"
LogisticRegression_13_features_reduced_by_60_percent1,13,60,"BMI, Diabetic, DiffWalking, SkinCancer, SleepTime, AlcoholDrinking, PhysicalHealth, AgeCategory, Stroke, Race, Sex, Asthma, KidneyDisease"
LogisticRegression_13_features_reduced_by_80_percent1,13,80,"BMI, Diabetic, DiffWalking, SkinCancer, SleepTime, AlcoholDrinking, PhysicalHealth, AgeCategory, Stroke, Race, Sex, Asthma, KidneyDisease"
LogisticRegression_12_features_reduced_by_0_percent1,12,0,"PhysicalActivity, Race, SkinCancer, KidneyDisease, DiffWalking, Asthma, GenHealth, BMI, PhysicalHealth, Smoking, Diabetic, Stroke"
LogisticRegression_12_features_reduced_by_20_percent1,12,20,"PhysicalActivity, Race, SkinCancer, KidneyDisease, DiffWalking, Asthma, GenHealth, BMI, PhysicalHealth, Smoking, Diabetic, Stroke"
LogisticRegression_12_features_reduced_by_40_percent1,12,40,"PhysicalActivity, Race, SkinCancer, KidneyDisease, DiffWalking, Asthma, GenHealth, BMI, PhysicalHealth, Smoking, Diabetic, Stroke"
LogisticRegression_12_features_reduced_by_60_percent1,12,60,"PhysicalActivity, Race, SkinCancer, KidneyDisease, DiffWalking, Asthma, GenHealth, BMI, PhysicalHealth, Smoking, Diabetic, Stroke"
LogisticRegression_12_features_reduced_by_80_percent1,12,80,"PhysicalActivity, Race, SkinCancer, KidneyDisease, DiffWalking, Asthma, GenHealth, BMI, PhysicalHealth, Smoking, Diabetic, Stroke"
LogisticRegression_11_features_reduced_by_0_percent1,11,0,"Smoking, MentalHealth, SkinCancer, BMI, AgeCategory, Asthma, Diabetic, Sex, Stroke, PhysicalActivity, AlcoholDrinking"
LogisticRegression_11_features_reduced_by_20_percent1,11,20,"Smoking, MentalHealth, SkinCancer, BMI, AgeCategory, Asthma, Diabetic, Sex, Stroke, PhysicalActivity, AlcoholDrinking"
LogisticRegression_11_features_reduced_by_40_percent1,11,40,"Smoking, MentalHealth, SkinCancer, BMI, AgeCategory, Asthma, Diabetic, Sex, Stroke, PhysicalActivity, AlcoholDrinking"
LogisticRegression_11_features_reduced_by_60_percent1,11,60,"Smoking, MentalHealth, SkinCancer, BMI, AgeCategory, Asthma, Diabetic, Sex, Stroke, PhysicalActivity, AlcoholDrinking"
LogisticRegression_11_features_reduced_by_80_percent1,11,80,"Smoking, MentalHealth, SkinCancer, BMI, AgeCategory, Asthma, Diabetic, Sex, Stroke, PhysicalActivity, AlcoholDrinking"
LogisticRegression_10_features_reduced_by_0_percent1,10,0,"PhysicalHealth, AlcoholDrinking, Smoking, AgeCategory, Stroke, KidneyDisease, SleepTime, SkinCancer, PhysicalActivity, Sex"
LogisticRegression_10_features_reduced_by_20_percent1,10,20,"PhysicalHealth, AlcoholDrinking, Smoking, AgeCategory, Stroke, KidneyDisease, SleepTime, SkinCancer, PhysicalActivity, Sex"
LogisticRegression_10_features_reduced_by_40_percent1,10,40,"PhysicalHealth, AlcoholDrinking, Smoking, AgeCategory, Stroke, KidneyDisease, SleepTime, SkinCancer, PhysicalActivity, Sex"
LogisticRegression_10_features_reduced_by_60_percent1,10,60,"PhysicalHealth, AlcoholDrinking, Smoking, AgeCategory, Stroke, KidneyDisease, SleepTime, SkinCancer, PhysicalActivity, Sex"
LogisticRegression_10_features_reduced_by_80_percent1,10,80,"PhysicalHealth, AlcoholDrinking, Smoking, AgeCategory, Stroke, KidneyDisease, SleepTime, SkinCancer, PhysicalActivity, Sex"
LogisticRegression_9_features_reduced_by_0_percent1,9,0,"Asthma, Race, AgeCategory, MentalHealth, SkinCancer, Stroke, PhysicalActivity, KidneyDisease, GenHealth"
LogisticRegression_9_features_reduced_by_20_percent1,9,20,"Asthma, Race, AgeCategory, MentalHealth, SkinCancer, Stroke, PhysicalActivity, KidneyDisease, GenHealth"
LogisticRegression_9_features_reduced_by_40_percent1,9,40,"Asthma, Race, AgeCategory, MentalHealth, SkinCancer, Stroke, PhysicalActivity, KidneyDisease, GenHealth"
LogisticRegression_9_features_reduced_by_60_percent1,9,60,"Asthma, Race, AgeCategory, MentalHealth, SkinCancer, Stroke, PhysicalActivity, KidneyDisease, GenHealth"
LogisticRegression_9_features_reduced_by_80_percent1,9,80,"Asthma, Race, AgeCategory, MentalHealth, SkinCancer, Stroke, PhysicalActivity, KidneyDisease, GenHealth"
LogisticRegression_8_features_reduced_by_0_percent1,8,0,"PhysicalActivity, KidneyDisease, Sex, SkinCancer, Race, Asthma, DiffWalking, Diabetic"
LogisticRegression_8_features_reduced_by_20_percent1,8,20,"PhysicalActivity, KidneyDisease, Sex, SkinCancer, Race, Asthma, DiffWalking, Diabetic"
LogisticRegression_8_features_reduced_by_40_percent1,8,40,"PhysicalActivity, KidneyDisease, Sex, SkinCancer, Race, Asthma, DiffWalking, Diabetic"
LogisticRegression_8_features_reduced_by_60_percent1,8,60,"PhysicalActivity, KidneyDisease, Sex, SkinCancer, Race, Asthma, DiffWalking, Diabetic"
LogisticRegression_8_features_reduced_by_80_percent1,8,80,"PhysicalActivity, KidneyDisease, Sex, SkinCancer, Race, Asthma, DiffWalking, Diabetic"
LogisticRegression_7_features_reduced_by_0_percent1,7,0,"SkinCancer, PhysicalActivity, Sex, Asthma, MentalHealth, AlcoholDrinking, BMI"
LogisticRegression_7_features_reduced_by_20_percent1,7,20,"SkinCancer, PhysicalActivity, Sex, Asthma, MentalHealth, AlcoholDrinking, BMI"
LogisticRegression_7_features_reduced_by_40_percent1,7,40,"SkinCancer, PhysicalActivity, Sex, Asthma, MentalHealth, AlcoholDrinking, BMI"
LogisticRegression_7_features_reduced_by_60_percent1,7,60,"SkinCancer, PhysicalActivity, Sex, Asthma, MentalHealth, AlcoholDrinking, BMI"
LogisticRegression_7_features_reduced_by_80_percent1,7,80,"SkinCancer, PhysicalActivity, Sex, Asthma, MentalHealth, AlcoholDrinking, BMI"
LogisticRegression_6_features_reduced_by_0_percent1,6,0,"KidneyDisease, Race, MentalHealth, AgeCategory, Diabetic, PhysicalActivity"
LogisticRegression_6_features_reduced_by_20_percent1,6,20,"KidneyDisease, Race, MentalHealth, AgeCategory, Diabetic, PhysicalActivity"
LogisticRegression_6_features_reduced_by_40_percent1,6,40,"KidneyDisease, Race, MentalHealth, AgeCategory, Diabetic, PhysicalActivity"
LogisticRegression_6_features_reduced_by_60_percent1,6,60,"KidneyDisease, Race, MentalHealth, AgeCategory, Diabetic, PhysicalActivity"
LogisticRegression_6_features_reduced_by_80_percent1,6,80,"KidneyDisease, Race, MentalHealth, AgeCategory, Diabetic, PhysicalActivity"
LogisticRegression_5_features_reduced_by_0_percent1,5,0,"AgeCategory, SleepTime, GenHealth, PhysicalActivity, DiffWalking"
LogisticRegression_5_features_reduced_by_20_percent1,5,20,"AgeCategory, SleepTime, GenHealth, PhysicalActivity, DiffWalking"
LogisticRegression_5_features_reduced_by_40_percent1,5,40,"AgeCategory, SleepTime, GenHealth, PhysicalActivity, DiffWalking"
LogisticRegression_5_features_reduced_by_60_percent1,5,60,"AgeCategory, SleepTime, GenHealth, PhysicalActivity, DiffWalking"
LogisticRegression_5_features_reduced_by_80_percent1,5,80,"AgeCategory, SleepTime, GenHealth, PhysicalActivity, DiffWalking"
