project_name,num_features,reduction_percentage,feature_names
XGBoost_7_features_reduced_by_80_percent0,7,80,"contact, job, age, cons.price.idx, nr.employed, month, marital"
XGBoost_6_features_reduced_by_0_percent0,6,0,"age, pdays, job, education, marital, emp.var.rate"
XGBoost_6_features_reduced_by_20_percent0,6,20,"age, pdays, job, education, marital, emp.var.rate"
XGBoost_6_features_reduced_by_40_percent0,6,40,"age, pdays, job, education, marital, emp.var.rate"
XGBoost_6_features_reduced_by_60_percent0,6,60,"age, pdays, job, education, marital, emp.var.rate"
XGBoost_6_features_reduced_by_80_percent0,6,80,"age, pdays, job, education, marital, emp.var.rate"
XGBoost_5_features_reduced_by_0_percent0,5,0,"previous, poutcome, age, emp.var.rate, marital"
XGBoost_5_features_reduced_by_20_percent0,5,20,"previous, poutcome, age, emp.var.rate, marital"
XGBoost_5_features_reduced_by_40_percent0,5,40,"previous, poutcome, age, emp.var.rate, marital"
XGBoost_5_features_reduced_by_60_percent0,5,60,"previous, poutcome, age, emp.var.rate, marital"
XGBoost_5_features_reduced_by_80_percent0,5,80,"previous, poutcome, age, emp.var.rate, marital"
XGBoost_4_features_reduced_by_0_percent0,4,0,"job, month, education, age"
XGBoost_4_features_reduced_by_20_percent0,4,20,"job, month, education, age"
XGBoost_4_features_reduced_by_40_percent0,4,40,"job, month, education, age"
XGBoost_4_features_reduced_by_60_percent0,4,60,"job, month, education, age"
XGBoost_4_features_reduced_by_80_percent0,4,80,"job, month, education, age"
XGBoost_3_features_reduced_by_0_percent0,3,0,"marital, month, age"
XGBoost_3_features_reduced_by_20_percent0,3,20,"marital, month, age"
XGBoost_3_features_reduced_by_40_percent0,3,40,"marital, month, age"
XGBoost_3_features_reduced_by_60_percent0,3,60,"marital, month, age"
XGBoost_3_features_reduced_by_80_percent0,3,80,"marital, month, age"
XGBoost_2_features_reduced_by_0_percent0,2,0,"job, poutcome"
XGBoost_2_features_reduced_by_20_percent0,2,20,"job, poutcome"
XGBoost_2_features_reduced_by_40_percent0,2,40,"job, poutcome"
XGBoost_2_features_reduced_by_60_percent0,2,60,"job, poutcome"
XGBoost_2_features_reduced_by_80_percent0,2,80,"job, poutcome"
XGBoost_1_features_reduced_by_0_percent0,1,0,education
XGBoost_1_features_reduced_by_20_percent0,1,20,education
XGBoost_1_features_reduced_by_40_percent0,1,40,education
XGBoost_1_features_reduced_by_60_percent0,1,60,education
XGBoost_1_features_reduced_by_80_percent0,1,80,education
XGBoost_19_features_reduced_by_0_percent1,19,0,"poutcome, nr.employed, housing, month, contact, job, marital, default, cons.conf.idx, loan, cons.price.idx, day_of_week, emp.var.rate, euribor3m, previous, age, y, education, pdays"
XGBoost_19_features_reduced_by_20_percent1,19,20,"poutcome, nr.employed, housing, month, contact, job, marital, default, cons.conf.idx, loan, cons.price.idx, day_of_week, emp.var.rate, euribor3m, previous, age, y, education, pdays"
XGBoost_19_features_reduced_by_40_percent1,19,40,"poutcome, nr.employed, housing, month, contact, job, marital, default, cons.conf.idx, loan, cons.price.idx, day_of_week, emp.var.rate, euribor3m, previous, age, y, education, pdays"
XGBoost_19_features_reduced_by_60_percent1,19,60,"poutcome, nr.employed, housing, month, contact, job, marital, default, cons.conf.idx, loan, cons.price.idx, day_of_week, emp.var.rate, euribor3m, previous, age, y, education, pdays"
XGBoost_19_features_reduced_by_80_percent1,19,80,"poutcome, nr.employed, housing, month, contact, job, marital, default, cons.conf.idx, loan, cons.price.idx, day_of_week, emp.var.rate, euribor3m, previous, age, y, education, pdays"
XGBoost_18_features_reduced_by_0_percent1,18,0,"pdays, previous, contact, day_of_week, marital, y, job, age, loan, euribor3m, default, housing, poutcome, cons.conf.idx, cons.price.idx, nr.employed, emp.var.rate, month"
XGBoost_18_features_reduced_by_20_percent1,18,20,"pdays, previous, contact, day_of_week, marital, y, job, age, loan, euribor3m, default, housing, poutcome, cons.conf.idx, cons.price.idx, nr.employed, emp.var.rate, month"
XGBoost_18_features_reduced_by_40_percent1,18,40,"pdays, previous, contact, day_of_week, marital, y, job, age, loan, euribor3m, default, housing, poutcome, cons.conf.idx, cons.price.idx, nr.employed, emp.var.rate, month"
XGBoost_18_features_reduced_by_60_percent1,18,60,"pdays, previous, contact, day_of_week, marital, y, job, age, loan, euribor3m, default, housing, poutcome, cons.conf.idx, cons.price.idx, nr.employed, emp.var.rate, month"
XGBoost_18_features_reduced_by_80_percent1,18,80,"pdays, previous, contact, day_of_week, marital, y, job, age, loan, euribor3m, default, housing, poutcome, cons.conf.idx, cons.price.idx, nr.employed, emp.var.rate, month"
XGBoost_17_features_reduced_by_0_percent1,17,0,"marital, job, emp.var.rate, housing, day_of_week, nr.employed, default, month, age, previous, y, loan, poutcome, cons.price.idx, education, euribor3m, pdays"
XGBoost_17_features_reduced_by_20_percent1,17,20,"marital, job, emp.var.rate, housing, day_of_week, nr.employed, default, month, age, previous, y, loan, poutcome, cons.price.idx, education, euribor3m, pdays"
XGBoost_17_features_reduced_by_40_percent1,17,40,"marital, job, emp.var.rate, housing, day_of_week, nr.employed, default, month, age, previous, y, loan, poutcome, cons.price.idx, education, euribor3m, pdays"
XGBoost_17_features_reduced_by_60_percent1,17,60,"marital, job, emp.var.rate, housing, day_of_week, nr.employed, default, month, age, previous, y, loan, poutcome, cons.price.idx, education, euribor3m, pdays"
XGBoost_17_features_reduced_by_80_percent1,17,80,"marital, job, emp.var.rate, housing, day_of_week, nr.employed, default, month, age, previous, y, loan, poutcome, cons.price.idx, education, euribor3m, pdays"
XGBoost_16_features_reduced_by_0_percent1,16,0,"month, job, housing, y, cons.price.idx, age, loan, contact, nr.employed, pdays, marital, euribor3m, emp.var.rate, previous, default, poutcome"
XGBoost_16_features_reduced_by_20_percent1,16,20,"month, job, housing, y, cons.price.idx, age, loan, contact, nr.employed, pdays, marital, euribor3m, emp.var.rate, previous, default, poutcome"
XGBoost_16_features_reduced_by_40_percent1,16,40,"month, job, housing, y, cons.price.idx, age, loan, contact, nr.employed, pdays, marital, euribor3m, emp.var.rate, previous, default, poutcome"
XGBoost_16_features_reduced_by_60_percent1,16,60,"month, job, housing, y, cons.price.idx, age, loan, contact, nr.employed, pdays, marital, euribor3m, emp.var.rate, previous, default, poutcome"
