project_name,num_features,reduction_percentage,feature_names
GaussianNB_14_features_reduced_by_0_percent1,14,0,"pdays, contact, marital, loan, education, nr.employed, y, age, poutcome, cons.price.idx, emp.var.rate, default, housing, job"
GaussianNB_14_features_reduced_by_20_percent1,14,20,"pdays, contact, marital, loan, education, nr.employed, y, age, poutcome, cons.price.idx, emp.var.rate, default, housing, job"
GaussianNB_14_features_reduced_by_40_percent1,14,40,"pdays, contact, marital, loan, education, nr.employed, y, age, poutcome, cons.price.idx, emp.var.rate, default, housing, job"
GaussianNB_14_features_reduced_by_60_percent1,14,60,"pdays, contact, marital, loan, education, nr.employed, y, age, poutcome, cons.price.idx, emp.var.rate, default, housing, job"
GaussianNB_14_features_reduced_by_80_percent1,14,80,"pdays, contact, marital, loan, education, nr.employed, y, age, poutcome, cons.price.idx, emp.var.rate, default, housing, job"
GaussianNB_13_features_reduced_by_0_percent1,13,0,"euribor3m, job, age, emp.var.rate, month, day_of_week, contact, default, y, loan, marital, education, poutcome"
GaussianNB_13_features_reduced_by_20_percent1,13,20,"euribor3m, job, age, emp.var.rate, month, day_of_week, contact, default, y, loan, marital, education, poutcome"
GaussianNB_13_features_reduced_by_40_percent1,13,40,"euribor3m, job, age, emp.var.rate, month, day_of_week, contact, default, y, loan, marital, education, poutcome"
GaussianNB_13_features_reduced_by_60_percent1,13,60,"euribor3m, job, age, emp.var.rate, month, day_of_week, contact, default, y, loan, marital, education, poutcome"
GaussianNB_13_features_reduced_by_80_percent1,13,80,"euribor3m, job, age, emp.var.rate, month, day_of_week, contact, default, y, loan, marital, education, poutcome"
GaussianNB_12_features_reduced_by_0_percent1,12,0,"y, day_of_week, euribor3m, marital, loan, age, cons.conf.idx, poutcome, default, job, nr.employed, education"
GaussianNB_12_features_reduced_by_20_percent1,12,20,"y, day_of_week, euribor3m, marital, loan, age, cons.conf.idx, poutcome, default, job, nr.employed, education"
GaussianNB_12_features_reduced_by_40_percent1,12,40,"y, day_of_week, euribor3m, marital, loan, age, cons.conf.idx, poutcome, default, job, nr.employed, education"
GaussianNB_12_features_reduced_by_60_percent1,12,60,"y, day_of_week, euribor3m, marital, loan, age, cons.conf.idx, poutcome, default, job, nr.employed, education"
GaussianNB_12_features_reduced_by_80_percent1,12,80,"y, day_of_week, euribor3m, marital, loan, age, cons.conf.idx, poutcome, default, job, nr.employed, education"
GaussianNB_11_features_reduced_by_0_percent1,11,0,"day_of_week, loan, emp.var.rate, previous, cons.conf.idx, y, default, marital, pdays, contact, euribor3m"
GaussianNB_11_features_reduced_by_20_percent1,11,20,"day_of_week, loan, emp.var.rate, previous, cons.conf.idx, y, default, marital, pdays, contact, euribor3m"
GaussianNB_11_features_reduced_by_40_percent1,11,40,"day_of_week, loan, emp.var.rate, previous, cons.conf.idx, y, default, marital, pdays, contact, euribor3m"
GaussianNB_11_features_reduced_by_60_percent1,11,60,"day_of_week, loan, emp.var.rate, previous, cons.conf.idx, y, default, marital, pdays, contact, euribor3m"
GaussianNB_11_features_reduced_by_80_percent1,11,80,"day_of_week, loan, emp.var.rate, previous, cons.conf.idx, y, default, marital, pdays, contact, euribor3m"
GaussianNB_10_features_reduced_by_0_percent1,10,0,"cons.price.idx, housing, job, poutcome, marital, loan, euribor3m, cons.conf.idx, contact, age"
GaussianNB_10_features_reduced_by_20_percent1,10,20,"cons.price.idx, housing, job, poutcome, marital, loan, euribor3m, cons.conf.idx, contact, age"
GaussianNB_10_features_reduced_by_40_percent1,10,40,"cons.price.idx, housing, job, poutcome, marital, loan, euribor3m, cons.conf.idx, contact, age"
GaussianNB_10_features_reduced_by_60_percent1,10,60,"cons.price.idx, housing, job, poutcome, marital, loan, euribor3m, cons.conf.idx, contact, age"
GaussianNB_10_features_reduced_by_80_percent1,10,80,"cons.price.idx, housing, job, poutcome, marital, loan, euribor3m, cons.conf.idx, contact, age"
GaussianNB_9_features_reduced_by_0_percent1,9,0,"emp.var.rate, age, loan, contact, poutcome, nr.employed, education, cons.conf.idx, previous"
GaussianNB_9_features_reduced_by_20_percent1,9,20,"emp.var.rate, age, loan, contact, poutcome, nr.employed, education, cons.conf.idx, previous"
GaussianNB_9_features_reduced_by_40_percent1,9,40,"emp.var.rate, age, loan, contact, poutcome, nr.employed, education, cons.conf.idx, previous"
GaussianNB_9_features_reduced_by_60_percent1,9,60,"emp.var.rate, age, loan, contact, poutcome, nr.employed, education, cons.conf.idx, previous"
GaussianNB_9_features_reduced_by_80_percent1,9,80,"emp.var.rate, age, loan, contact, poutcome, nr.employed, education, cons.conf.idx, previous"
GaussianNB_8_features_reduced_by_0_percent1,8,0,"housing, day_of_week, euribor3m, pdays, marital, emp.var.rate, education, job"
GaussianNB_8_features_reduced_by_20_percent1,8,20,"housing, day_of_week, euribor3m, pdays, marital, emp.var.rate, education, job"
GaussianNB_8_features_reduced_by_40_percent1,8,40,"housing, day_of_week, euribor3m, pdays, marital, emp.var.rate, education, job"
GaussianNB_8_features_reduced_by_60_percent1,8,60,"housing, day_of_week, euribor3m, pdays, marital, emp.var.rate, education, job"
GaussianNB_8_features_reduced_by_80_percent1,8,80,"housing, day_of_week, euribor3m, pdays, marital, emp.var.rate, education, job"
GaussianNB_7_features_reduced_by_0_percent1,7,0,"job, marital, nr.employed, y, cons.price.idx, pdays, default"
GaussianNB_7_features_reduced_by_20_percent1,7,20,"job, marital, nr.employed, y, cons.price.idx, pdays, default"
GaussianNB_7_features_reduced_by_40_percent1,7,40,"job, marital, nr.employed, y, cons.price.idx, pdays, default"
GaussianNB_7_features_reduced_by_60_percent1,7,60,"job, marital, nr.employed, y, cons.price.idx, pdays, default"
GaussianNB_7_features_reduced_by_80_percent1,7,80,"job, marital, nr.employed, y, cons.price.idx, pdays, default"
GaussianNB_6_features_reduced_by_0_percent1,6,0,"job, housing, emp.var.rate, day_of_week, pdays, poutcome"
GaussianNB_6_features_reduced_by_20_percent1,6,20,"job, housing, emp.var.rate, day_of_week, pdays, poutcome"
GaussianNB_6_features_reduced_by_40_percent1,6,40,"job, housing, emp.var.rate, day_of_week, pdays, poutcome"
GaussianNB_6_features_reduced_by_60_percent1,6,60,"job, housing, emp.var.rate, day_of_week, pdays, poutcome"
GaussianNB_6_features_reduced_by_80_percent1,6,80,"job, housing, emp.var.rate, day_of_week, pdays, poutcome"
GaussianNB_5_features_reduced_by_0_percent1,5,0,"nr.employed, pdays, contact, age, month"
GaussianNB_5_features_reduced_by_20_percent1,5,20,"nr.employed, pdays, contact, age, month"
GaussianNB_5_features_reduced_by_40_percent1,5,40,"nr.employed, pdays, contact, age, month"
GaussianNB_5_features_reduced_by_60_percent1,5,60,"nr.employed, pdays, contact, age, month"
GaussianNB_5_features_reduced_by_80_percent1,5,80,"nr.employed, pdays, contact, age, month"
GaussianNB_4_features_reduced_by_0_percent1,4,0,"contact, loan, default, poutcome"
GaussianNB_4_features_reduced_by_20_percent1,4,20,"contact, loan, default, poutcome"
GaussianNB_4_features_reduced_by_40_percent1,4,40,"contact, loan, default, poutcome"
GaussianNB_4_features_reduced_by_60_percent1,4,60,"contact, loan, default, poutcome"
GaussianNB_4_features_reduced_by_80_percent1,4,80,"contact, loan, default, poutcome"
GaussianNB_3_features_reduced_by_0_percent1,3,0,"previous, age, housing"
GaussianNB_3_features_reduced_by_20_percent1,3,20,"previous, age, housing"
GaussianNB_3_features_reduced_by_40_percent1,3,40,"previous, age, housing"
GaussianNB_3_features_reduced_by_60_percent1,3,60,"previous, age, housing"
GaussianNB_3_features_reduced_by_80_percent1,3,80,"previous, age, housing"
GaussianNB_2_features_reduced_by_0_percent1,2,0,"previous, age"
GaussianNB_2_features_reduced_by_20_percent1,2,20,"previous, age"
GaussianNB_2_features_reduced_by_40_percent1,2,40,"previous, age"
GaussianNB_2_features_reduced_by_60_percent1,2,60,"previous, age"
GaussianNB_2_features_reduced_by_80_percent1,2,80,"previous, age"
GaussianNB_1_features_reduced_by_0_percent1,1,0,housing
GaussianNB_1_features_reduced_by_20_percent1,1,20,housing
GaussianNB_1_features_reduced_by_40_percent1,1,40,housing
GaussianNB_1_features_reduced_by_60_percent1,1,60,housing
GaussianNB_1_features_reduced_by_80_percent1,1,80,housing
GaussianNB_19_features_reduced_by_0_percent2,19,0,"cons.price.idx, pdays, loan, cons.conf.idx, marital, job, default, previous, month, emp.var.rate, age, poutcome, contact, education, day_of_week, housing, nr.employed, y, euribor3m"
GaussianNB_19_features_reduced_by_20_percent2,19,20,"cons.price.idx, pdays, loan, cons.conf.idx, marital, job, default, previous, month, emp.var.rate, age, poutcome, contact, education, day_of_week, housing, nr.employed, y, euribor3m"
GaussianNB_19_features_reduced_by_40_percent2,19,40,"cons.price.idx, pdays, loan, cons.conf.idx, marital, job, default, previous, month, emp.var.rate, age, poutcome, contact, education, day_of_week, housing, nr.employed, y, euribor3m"
GaussianNB_19_features_reduced_by_60_percent2,19,60,"cons.price.idx, pdays, loan, cons.conf.idx, marital, job, default, previous, month, emp.var.rate, age, poutcome, contact, education, day_of_week, housing, nr.employed, y, euribor3m"
GaussianNB_19_features_reduced_by_80_percent2,19,80,"cons.price.idx, pdays, loan, cons.conf.idx, marital, job, default, previous, month, emp.var.rate, age, poutcome, contact, education, day_of_week, housing, nr.employed, y, euribor3m"
